 【整租】松江 - 九亭 - 小区住宅 园畔公寓 - 30㎡ 付三押一,园畔公寓 - 30㎡,1900元/月,http://m.hizhu.com/shanghai/roomDetail/5540840a-59c9-4dbf-a456-6835573cbbff.html,121.28498300,31.11510500
【整租】闵行 - 七宝 - 小区住宅 开心怡家公寓（闵行店） - 28㎡ 付三押一,开心怡家公寓（闵行店） - 28㎡,1800元/月,http://m.hizhu.com/shanghai/roomDetail/31f16e4d-9739-4205-8a14-45859b03b631.html,121.35073600,31.15241000
【整租】浦东 - 高行 - 小区住宅 现代时尚公寓 - 26㎡ 付三押一,现代时尚公寓 - 26㎡,2300元/月,http://m.hizhu.com/shanghai/roomDetail/5d03c51b-cb4e-436a-9866-8ba40379dea5.html,121.61808300,31.30151100
【整租】松江 - 九亭 - 小区住宅 园畔公寓 - 30㎡ 付三押一,园畔公寓 - 30㎡,1650元/月,http://m.hizhu.com/shanghai/roomDetail/31a33df9-bac6-40de-92d7-192710762c4b.html,121.28498300,31.11510500
【整租】浦东 - 川沙 - 小区住宅 罗莎酒店 - 20㎡ 付三押一,罗莎酒店 - 20㎡,2000元/月,http://m.hizhu.com/shanghai/roomDetail/2350684b-e120-40ff-b8be-174e22df3f27.html,121.68464600,31.26726300
【整租】松江 - 九亭 - 小区住宅 园畔公寓 - 30㎡ 付三押一,园畔公寓 - 30㎡,1850元/月,http://m.hizhu.com/shanghai/roomDetail/1917a6f9-23c6-4119-b24f-16a6ca6ca56a.html,121.28498300,31.11510500
【整租】松江 - 九亭 - 小区住宅 园畔公寓 - 30㎡ 付三押一,园畔公寓 - 30㎡,1550元/月,http://m.hizhu.com/shanghai/roomDetail/069588af-acab-48f2-bb5e-a272e619e611.html,121.28498300,31.11510500
【整租】宝山 - 上大 - 小区住宅 学林苑 - 30㎡ 付三押一,学林苑 - 30㎡,2000元/月,http://m.hizhu.com/shanghai/roomDetail/E0CAC9A9-BCFD-395C-0EAD-553CAB72D60B.html,121.39119500,31.31939180
【合租】闵行 - 莘庄 - 小区住宅 金铭大厦 - 28㎡ 付三押一,金铭大厦 - 28㎡,2000元/月,http://m.hizhu.com/shanghai/roomDetail/42755001-CDA8-5E0B-EB7F-422CCAB432BC.html,121.40065500,31.10360400
【整租】宝山 - 高境 - 集中公寓 虾米港湾（高境店） - 30㎡ 付一押一,虾米港湾（高境店） - 30㎡,2400元/月,http://m.hizhu.com/shanghai/roomDetail/04fe76e4-3c8b-8323-a9e4-53de305b57c4.html,121.48381900,31.32191900
【合租】浦东 - 川沙 - 小区住宅 德川新苑 - 25㎡ 付三押一,德川新苑 - 25㎡,1988元/月,http://m.hizhu.com/shanghai/roomDetail/5e415c2e-b49f-255a-3e46-bf2cbdac9684.html,121.67492000,31.20035100
